sale_id,customer_id,product_id,date_id,quantity,total_amount,discount
642,346,64,20230807,1,631.56,18.946799999999996
643,993,51,20230930,10,526.76,100.0844
644,686,15,20230108,10,199.24,39.848000000000006
645,917,37,20230121,9,548.63,32.9178
646,627,96,20230404,6,403.89,28.2723
647,711,47,20231103,1,791.48,150.3812
648,759,28,20231110,1,535.99,42.879200000000004
649,466,18,20230120,6,942.78,0.0
650,656,81,20230104,8,790.88,79.08800000000001
651,74,99,20231013,1,310.42,86.91760000000001
652,56,28,20230316,4,582.81,29.1405
653,593,67,20230613,10,187.09,28.0635
654,814,99,20230911,9,132.34,2.6468000000000003
655,498,50,20230407,5,85.29,10.2348
656,809,99,20231009,3,900.15,90.015
657,839,21,20230805,10,933.08,233.27
658,369,44,20230929,2,409.74,40.974000000000004
659,656,22,20230702,6,232.44,32.5416
660,255,28,20230523,10,351.96,42.2352
661,618,71,20230203,2,457.97,36.637600000000006
662,327,88,20231112,7,883.18,52.99079999999999
663,59,64,20230729,9,484.3,101.703
664,972,65,20230725,9,704.66,169.11839999999998
665,916,27,20230912,6,340.3,98.687
666,746,11,20231010,9,758.3,136.494
667,302,5,20230201,6,125.98,30.2352
668,998,19,20230904,7,775.27,155.054
669,795,71,20231228,9,340.15,68.03
670,601,88,20230902,3,899.41,215.8584
671,696,33,20231218,3,831.25,232.75000000000003
672,19,50,20230320,2,195.66,45.0018
673,758,76,20231204,2,215.97,30.2358
674,526,17,20230917,6,615.85,172.43800000000002
675,581,93,20230510,3,122.65,17.171000000000003
676,687,65,20230508,8,48.62,7.292999999999999
677,104,97,20230415,6,447.72,31.340400000000006
678,414,73,20230517,1,383.81,80.6001
679,106,24,20230721,7,114.35,6.861
680,982,76,20230901,5,229.39,59.6414
681,515,3,20230916,1,483.46,33.8422
682,508,38,20230208,10,862.62,198.4026
683,297,39,20230322,5,758.49,37.9245
684,266,4,20231026,3,429.61,55.84930000000001
685,681,33,20231022,5,378.19,83.2018
686,789,52,20230706,1,656.71,6.567100000000001
687,131,10,20231204,2,942.76,160.2692
688,217,79,20230912,4,745.16,52.1612
689,811,50,20231031,7,653.9,124.241
690,86,15,20230727,3,412.73,49.5276
691,863,68,20231007,10,346.37,34.637
692,872,18,20230415,5,226.21,22.621000000000002
693,730,53,20231101,2,51.86,11.4092
694,489,10,20231123,3,514.3,87.431
695,883,34,20230609,2,755.58,68.0022
696,226,28,20230227,8,211.61,29.625400000000006
697,511,96,20231117,9,481.2,14.436
698,214,55,20231226,2,156.7,10.969
699,546,40,20230409,10,204.79,49.1496
700,216,75,20230208,6,94.1,10.350999999999999
701,67,7,20230317,2,470.04,79.9068
702,695,23,20230121,9,871.53,261.459
703,942,76,20231023,10,199.25,0.0
704,175,12,20230701,6,28.65,5.73
705,175,53,20230408,7,522.65,62.717999999999996
706,538,1,20230617,5,22.59,5.8734
707,426,93,20230212,5,180.69,23.4897
708,973,49,20230926,7,415.04,103.76
709,123,8,20231002,8,539.77,140.3402
710,441,13,20230509,6,547.43,109.48599999999999
711,657,41,20230802,6,345.73,96.80440000000002
712,103,20,20230106,4,692.19,159.20370000000003
713,677,86,20230425,2,894.64,17.8928
714,175,89,20230904,5,642.3,147.72899999999998
715,810,23,20230906,9,566.87,107.70530000000001
716,595,20,20230110,9,548.92,32.935199999999995
717,72,98,20230514,10,226.09,54.2616
718,937,44,20231112,1,784.12,164.6652
719,610,6,20230725,8,124.56,18.684
720,833,65,20231005,10,642.41,57.8169
721,134,99,20230926,4,438.85,21.942500000000003
722,910,94,20231204,3,764.57,84.10270000000001
723,183,42,20231118,6,323.99,45.3586
724,804,47,20231212,2,764.37,175.8051
725,628,92,20230103,5,681.36,136.27200000000002
726,341,41,20230615,2,498.69,24.9345
727,612,82,20230122,8,627.85,156.9625
728,771,21,20230922,9,334.9,90.423
729,925,1,20230609,4,802.15,8.0215
730,69,10,20230506,9,839.43,50.36579999999999
731,669,67,20230206,9,85.93,7.733700000000001
732,914,20,20231224,2,516.87,36.1809
733,81,90,20230306,8,836.36,234.18080000000003
734,985,89,20230405,2,747.14,194.2564
735,341,13,20230318,4,677.91,27.1164
736,160,88,20230823,3,210.38,61.0102
737,528,79,20230525,3,316.15,12.645999999999999
738,270,27,20230830,1,821.95,57.53650000000001
739,339,38,20230924,6,170.35,18.7385
740,3,25,20230728,5,837.63,167.526
741,95,51,20231012,3,718.87,0.0
742,917,50,20230901,7,884.28,221.07
743,916,23,20230514,9,767.38,107.43320000000001
744,229,3,20231221,8,876.02,87.602
745,633,26,20231007,6,278.29,41.743500000000004
746,906,63,20230402,10,720.0,79.2
747,339,29,20230112,2,403.88,4.0388
748,459,45,20230120,6,703.6,154.792
749,398,43,20230510,8,854.55,102.54599999999999
750,756,19,20230119,5,534.64,53.464
751,436,19,20230422,7,792.81,214.0587
752,342,70,20230620,7,580.31,29.0155
753,192,76,20230608,3,983.32,186.8308
754,503,84,20230927,4,854.55,230.7285
755,213,56,20230629,1,151.3,33.286
756,673,93,20231121,5,770.12,92.4144
757,948,16,20231022,10,129.87,5.1948
758,760,72,20230302,2,398.66,87.7052
759,32,72,20230819,5,249.94,47.4886
760,628,22,20230926,4,975.86,204.9306
761,529,99,20230730,10,276.9,69.225
762,359,58,20230409,5,838.49,159.3131
763,877,90,20230124,10,211.29,46.483799999999995
764,988,78,20230220,5,187.43,28.1145
765,274,17,20231011,6,295.41,29.541000000000004
766,744,77,20230102,7,561.36,168.408
767,376,18,20230111,5,208.81,20.881
768,136,74,20230219,7,662.83,139.1943
769,992,70,20230408,7,73.03,4.3818
770,499,93,20231008,2,743.39,193.2814
771,480,76,20231204,2,942.13,9.4213
772,327,31,20230306,8,946.28,170.3304
773,974,8,20230907,3,927.11,176.1509
774,981,68,20230726,4,267.66,61.561800000000005
775,827,61,20230904,9,813.79,130.2064
776,652,82,20230828,1,600.94,60.09400000000001
777,572,20,20230105,4,798.94,7.989400000000001
778,717,21,20230808,6,428.53,89.9913
779,323,15,20230918,5,651.42,130.284
780,34,62,20230831,3,834.42,175.2282
781,168,24,20230420,4,276.05,74.5335
782,682,63,20230210,8,44.43,12.884699999999999
783,774,45,20230425,7,480.93,86.56739999999999
784,686,49,20230629,6,416.49,66.6384
785,884,55,20230908,10,754.23,150.846
786,491,56,20230122,9,28.81,7.4906
787,682,68,20230103,3,606.41,24.2564
788,127,6,20230829,1,417.17,54.2321
789,788,13,20231226,2,663.66,59.7294
790,791,80,20230216,6,658.69,72.4559
791,168,5,20230612,4,981.57,19.631400000000003
792,771,69,20231104,7,186.69,7.4676
793,114,10,20230505,6,114.44,11.444
794,768,32,20230217,6,156.8,37.632
795,782,59,20230715,7,859.38,68.7504
796,201,12,20230607,5,956.81,57.40859999999999
797,18,3,20230708,4,741.18,192.7068
798,424,46,20230819,10,143.02,30.034200000000002
799,988,87,20231225,3,286.48,42.972
800,528,79,20231023,4,869.98,52.1988
801,118,91,20230216,10,169.03,45.6381
802,300,17,20230522,8,650.4,58.535999999999994
803,123,34,20230327,10,400.52,48.0624
804,951,27,20230120,9,103.77,24.904799999999998
805,90,36,20230907,8,79.77,7.977
806,564,15,20230525,10,84.56,8.456000000000001
807,933,35,20231226,5,562.25,134.94
808,894,53,20230913,9,889.55,71.164
809,191,81,20230919,7,303.04,75.76
810,537,26,20231111,1,669.31,167.3275
811,148,96,20230324,6,53.24,6.921200000000001
812,413,31,20231114,2,818.54,40.927
813,393,84,20231207,6,948.95,208.769
814,559,90,20230801,6,122.05,13.4255
815,209,24,20230815,6,217.97,65.39099999999999
816,633,22,20231004,9,188.44,33.9192
817,679,65,20231102,3,106.86,1.0686
818,658,81,20231102,6,113.7,17.055
819,621,30,20230514,10,33.2,3.652
820,124,4,20230309,4,419.04,75.4272
821,670,84,20230810,4,100.55,29.159499999999998
822,481,63,20230910,8,188.85,43.4355
823,291,100,20230521,3,375.04,67.5072
824,238,31,20230606,4,236.69,16.5683
825,310,19,20230616,5,111.03,24.4266
826,926,84,20231011,4,997.45,69.82150000000001
827,899,66,20230708,4,752.11,75.211
828,930,33,20230616,9,214.37,19.2933
829,647,100,20230605,1,228.97,18.3176
830,354,23,20230804,1,993.16,59.5896
831,783,79,20230808,3,484.0,135.52
832,764,70,20230609,10,107.34,19.3212
833,318,30,20230521,8,527.36,89.6512
834,524,76,20230218,1,369.03,40.5933
835,419,57,20231219,7,684.94,143.8374
836,907,33,20230907,2,840.47,75.6423
837,153,55,20230225,4,582.27,46.5816
838,612,24,20230602,5,564.17,146.6842
839,417,94,20231116,4,75.25,15.05
840,985,93,20230329,2,489.67,112.62410000000001
841,589,95,20231013,8,725.93,123.4081
842,976,21,20230329,7,633.35,57.0015
843,256,12,20230924,1,480.39,144.117
844,800,78,20230618,3,468.36,46.836000000000006
845,980,83,20230127,9,558.12,44.6496
846,779,12,20230708,6,553.93,22.1572
847,341,88,20230726,6,425.87,63.8805
848,990,75,20230206,3,222.69,4.4538
849,653,28,20230131,7,208.73,25.0476
850,671,74,20230817,7,282.88,8.4864
851,141,29,20230319,7,322.59,96.77699999999999
852,82,83,20230708,7,720.7,216.21
853,34,32,20230923,2,556.11,116.7831
854,252,26,20230523,4,739.73,66.5757
855,866,87,20230725,5,724.01,79.6411
856,432,91,20230117,7,672.01,194.88289999999998
857,189,62,20230629,3,230.3,64.48400000000001
858,310,62,20230701,9,379.1,22.746000000000002
859,37,36,20231013,1,473.01,89.8719
860,482,38,20231115,1,237.75,9.51
861,554,22,20230227,1,814.88,146.67839999999998
862,131,49,20230804,10,892.12,124.89680000000001
863,634,22,20230208,1,978.98,137.05720000000002
864,780,85,20230716,8,75.77,7.577
865,634,21,20231002,6,416.37,62.4555
866,622,88,20231130,1,332.86,33.286
867,357,66,20231204,1,87.87,26.361
868,818,100,20230204,9,592.99,17.7897
869,863,3,20230813,9,541.76,92.09920000000001
870,280,100,20230926,1,235.31,42.3558
871,172,38,20230603,8,741.07,103.74980000000002
872,134,12,20231030,10,628.88,138.3536
873,617,54,20230513,9,261.43,65.3575
874,984,25,20231213,8,760.77,152.154
875,174,20,20230102,6,831.27,207.8175
876,851,65,20230211,1,750.83,142.6577
877,945,58,20231214,8,872.23,174.44600000000003
878,522,46,20230912,7,58.82,8.823
879,186,85,20230308,1,808.19,105.06470000000002
880,774,89,20230429,10,125.32,2.5063999999999997
881,249,72,20230406,8,87.97,17.594
882,575,49,20230423,7,201.78,60.534
883,209,17,20230408,2,554.33,94.23610000000001
884,252,4,20230622,5,820.31,57.4217
885,295,2,20230226,9,703.59,56.287200000000006
886,577,12,20230111,8,970.54,174.69719999999998
887,247,54,20231119,10,117.47,27.0181
888,20,7,20230208,2,378.17,83.1974
889,799,46,20231212,4,607.12,151.78
890,809,51,20230902,6,384.8,42.328
891,203,87,20231031,5,543.31,157.55989999999997
892,824,3,20230331,6,599.9,71.988
893,174,63,20231102,2,170.47,11.932900000000002
894,166,100,20230321,3,287.64,74.7864
895,76,34,20230125,7,29.41,2.0587000000000004
896,442,43,20230902,8,970.18,252.2468
897,998,96,20231105,9,682.22,6.8222000000000005
898,666,35,20230308,10,808.36,145.5048
899,694,40,20230803,4,424.15,4.2415
900,153,99,20230607,5,308.8,58.672000000000004
901,693,91,20230627,4,347.06,10.4118
902,647,67,20230216,5,680.29,190.4812
903,396,3,20231112,10,687.83,165.07920000000001
904,669,18,20231008,10,550.72,99.1296
905,898,48,20230123,10,817.7,228.95600000000005
906,322,10,20230825,10,101.76,22.3872
907,788,56,20231230,4,893.83,160.8894
908,28,9,20230317,1,415.09,45.6599
909,914,41,20230625,2,849.79,118.9706
910,342,87,20230210,10,718.22,64.6398
911,629,8,20230407,1,116.62,31.487400000000004
912,231,80,20230602,9,494.69,89.04419999999999
913,393,90,20230707,4,456.59,100.4498
914,722,79,20230401,4,471.14,23.557000000000002
915,185,19,20231003,10,411.02,32.8816
916,499,2,20230429,4,480.78,134.6184
917,374,13,20231024,3,101.3,18.233999999999998
918,885,43,20230129,9,699.36,13.987200000000001
919,899,10,20230717,10,834.72,66.7776
920,427,68,20231226,7,789.85,78.98500000000001
921,631,9,20230604,7,985.33,19.7066
922,390,76,20231124,7,458.45,18.338
923,583,91,20230930,1,859.5,85.95
924,84,45,20230226,5,275.91,16.5546
925,405,85,20230331,4,739.41,162.6702
926,428,60,20230429,1,300.04,33.004400000000004
927,237,99,20231105,5,25.61,7.426899999999999
928,897,65,20231105,5,256.39,64.0975
929,510,44,20230515,4,141.24,18.3612
930,266,70,20230319,6,924.52,92.452
931,688,87,20230713,8,60.69,8.4966
932,286,80,20230608,10,768.64,184.47359999999998
933,403,97,20230907,5,784.38,235.314
934,28,25,20230207,3,311.44,59.1736
935,119,62,20230714,10,806.9,193.65599999999998
936,664,4,20230608,6,845.93,101.51159999999999
937,83,67,20230413,4,247.05,54.351000000000006
938,291,73,20230620,10,536.12,144.75240000000002
939,418,2,20230209,3,894.84,232.65840000000003
940,223,91,20230821,8,758.74,113.81099999999999
941,83,64,20230808,7,48.49,8.243300000000001
942,337,14,20230717,3,414.5,99.47999999999999
943,305,87,20230716,10,694.72,62.5248
944,909,1,20230322,5,842.18,0.0
945,830,35,20231203,10,810.68,202.67
946,47,40,20230218,6,429.75,60.165000000000006
947,996,60,20230227,7,320.28,86.4756
948,290,27,20230414,6,261.75,70.6725
949,404,1,20230307,3,40.43,4.4473
950,241,75,20231122,2,385.83,81.0243
951,14,48,20230817,2,904.53,18.0906
952,300,89,20230127,3,228.29,59.3554
953,96,2,20231028,6,522.13,31.3278
954,918,24,20230728,5,679.37,13.5874
955,854,85,20231231,1,630.48,37.8288
956,280,59,20230309,8,870.51,200.2173
957,915,30,20230725,10,42.98,12.0344
958,429,9,20230119,10,414.9,49.788
959,293,13,20230728,3,352.69,56.4304
960,797,99,20230224,1,586.0,128.92
961,723,21,20230308,9,520.29,20.8116
962,678,16,20230424,1,375.23,90.0552
963,167,84,20230925,2,393.27,11.7981
964,724,84,20230221,4,606.05,90.90749999999998
965,406,75,20230913,3,324.33,55.1361
966,767,13,20231130,1,126.03,5.0412
967,463,98,20231218,4,641.67,70.5837
968,126,60,20230521,3,191.33,21.046300000000002
969,674,19,20231002,7,231.37,48.5877
970,660,91,20231228,5,52.6,2.104
971,776,70,20230817,6,945.97,274.3313
972,475,89,20230926,8,710.6,35.53
973,719,54,20230429,6,921.17,36.8468
974,573,6,20230215,1,758.54,91.0248
975,940,86,20230906,1,189.73,56.919
976,930,19,20230109,2,72.42,12.3114
977,245,100,20230215,10,379.66,94.915
978,446,37,20231215,7,544.88,81.732
979,20,52,20230418,5,935.57,205.8254
980,358,96,20230114,3,276.3,52.497
981,831,76,20230827,2,638.01,146.7423
982,273,67,20230227,6,566.17,22.6468
983,368,22,20230603,4,901.31,189.27509999999998
984,476,44,20231207,4,850.6,93.566
985,989,61,20230128,5,310.75,52.8275
986,465,16,20230428,1,113.52,17.028
987,78,15,20230904,6,557.57,11.1514
988,937,10,20230408,1,730.8,102.312
989,411,99,20230828,6,640.3,121.657
990,65,18,20231222,4,98.14,13.739600000000001
991,234,88,20231117,10,240.62,52.9364
992,160,20,20230526,1,85.23,19.6029
993,708,53,20231222,10,104.01,12.4812
994,979,81,20230120,5,771.76,84.8936
995,664,2,20230707,1,327.47,91.69160000000002
996,864,43,20231207,9,72.96,19.6992
997,300,8,20230519,3,563.37,11.2674
998,733,54,20230531,3,44.36,10.6464
999,162,50,20230530,10,421.48,42.148
1000,907,92,20230428,6,682.3,20.468999999999998
1001,126,40,20230121,1,408.36,57.17040000000001
1002,191,93,20230121,10,980.03,245.0075
1003,498,73,20231209,7,72.1,3.605
1004,75,1,20230705,10,381.44,80.1024
1005,364,96,20230910,9,406.67,20.3335
1006,386,54,20230606,9,203.77,0.0
1007,449,11,20230515,8,448.1,31.367000000000004
1008,208,35,20231027,8,413.1,0.0
1009,687,81,20231202,8,940.21,9.4021
1010,318,63,20231108,2,820.49,213.3274
1011,45,10,20230226,2,677.75,6.7775
1012,725,54,20230112,6,879.13,35.1652
1013,100,21,20230204,1,294.48,61.8408
1014,160,100,20231004,8,724.7,115.95200000000001
1015,881,62,20230404,2,385.8,73.302
1016,948,53,20231224,7,517.79,98.3801
1017,712,31,20230215,5,983.64,236.0736
1018,765,33,20230911,9,343.99,99.7571
1019,372,32,20230322,9,304.45,63.93449999999999
1020,706,35,20230327,1,145.55,27.654500000000002
1021,866,29,20230617,1,861.07,232.48890000000003
1022,925,22,20231227,9,371.94,89.26559999999999
1023,572,65,20231223,10,271.45,10.858
1024,957,39,20230113,10,461.81,41.5629
1025,605,89,20230122,5,98.46,24.615
1026,66,100,20230618,3,397.94,7.9588
1027,360,84,20230725,5,783.65,117.54749999999999
1028,992,68,20230104,5,962.59,48.12950000000001
1029,857,42,20230226,10,958.92,172.60559999999998
1030,771,25,20230930,3,90.74,15.4258
1031,846,96,20231016,10,753.96,218.6484
1032,553,20,20230408,1,941.02,272.89579999999995
1033,397,55,20230725,2,797.9,215.43300000000002
1034,868,11,20231031,4,962.4,144.35999999999999
1035,872,95,20230316,3,978.1,107.59100000000001
1036,543,84,20230914,3,255.72,28.1292
1037,303,84,20230630,9,209.18,50.2032
1038,286,71,20230328,7,158.08,31.616000000000003
1039,281,77,20230126,8,157.37,37.7688
1040,109,95,20230122,3,123.06,4.9224000000000006
1041,15,78,20230226,8,336.95,20.217
1042,338,32,20230926,5,652.0,97.8
1043,683,78,20231029,5,713.94,114.23040000000002
1044,678,22,20230116,1,357.76,7.1552
1045,569,12,20230622,7,380.44,19.022000000000002
1046,633,87,20230815,2,157.54,20.4802
1047,852,28,20230309,6,267.86,26.786
1048,532,7,20230101,10,778.72,23.3616
1049,852,95,20230224,2,568.14,85.22099999999999
1050,419,71,20230512,9,775.84,85.3424
1051,14,97,20230828,5,422.2,63.33
1052,306,4,20231119,7,199.23,39.846000000000004
1053,86,21,20230106,10,82.24,21.3824
1054,742,69,20231028,4,405.33,32.4264
1055,984,4,20230202,10,410.19,102.5475
1056,773,43,20230111,9,487.14,34.0998
1057,765,62,20230529,3,622.52,18.6756
1058,823,88,20230227,3,808.25,177.815
1059,700,47,20230709,1,846.42,42.321
1060,709,27,20231029,9,91.64,4.582
1061,445,60,20231112,8,821.45,197.148
1062,756,82,20231127,10,390.23,66.3391
1063,705,35,20231016,5,490.48,122.62
1064,657,29,20231216,9,457.05,27.423
1065,775,4,20230916,9,469.91,65.7874
1066,8,18,20231016,5,116.27,20.9286
1067,665,34,20230817,4,431.8,116.58600000000001
1068,963,95,20230429,2,40.61,4.061
1069,207,19,20231113,1,558.12,117.20519999999999
1070,472,2,20230624,3,88.65,21.276
1071,97,49,20230610,7,225.41,29.3033
1072,149,7,20231025,3,224.53,2.2453
1073,869,45,20231201,4,47.2,3.3040000000000007
1074,690,73,20230723,2,190.8,51.516000000000005
1075,24,2,20230808,7,457.9,36.632
1076,830,21,20230122,10,810.09,121.5135
1077,256,82,20230312,1,848.2,42.410000000000004
1078,358,15,20231029,5,138.12,29.0052
1079,254,25,20230718,4,421.71,16.8684
1080,705,55,20230915,8,100.48,8.038400000000001
1081,944,21,20230502,2,151.25,12.1
1082,611,20,20230616,3,41.11,10.2775
1083,468,1,20231129,6,999.75,89.97749999999999
1084,762,55,20230525,4,327.12,45.796800000000005
1085,633,19,20231012,9,107.09,23.5598
1086,107,22,20230215,7,627.63,150.6312
1087,132,16,20230222,3,154.27,30.854000000000003
1088,718,53,20230504,2,443.55,57.661500000000004
1089,647,36,20231112,1,637.67,6.3767
1090,356,9,20230218,10,645.38,83.8994
1091,433,20,20231123,4,967.71,212.89620000000002
1092,817,90,20230627,2,665.37,13.307400000000001
1093,288,43,20230927,1,263.65,71.1855
1094,100,5,20230302,1,48.97,1.4690999999999999
1095,649,14,20230116,5,954.41,9.5441
1096,200,40,20230818,1,473.99,14.2197
1097,242,27,20231020,10,921.66,230.415
1098,211,3,20230505,1,725.64,94.3332
1099,773,37,20230211,10,273.03,21.842399999999998
1100,585,71,20230805,2,895.43,107.45159999999998
1101,820,22,20230819,6,955.68,267.5904
1102,358,84,20230212,1,784.95,109.89300000000001
1103,767,89,20230122,4,662.22,185.4216
1104,298,79,20231123,1,890.86,53.4516
1105,299,12,20230520,7,383.17,15.3268
1106,272,85,20230310,7,177.29,51.4141
1107,674,83,20231031,1,748.06,142.13139999999999
1108,335,13,20230424,7,826.03,140.42510000000001
1109,721,74,20230612,4,713.43,128.4174
1110,680,44,20230428,7,637.78,146.6894
1111,787,28,20230326,4,891.22,53.4732
1112,102,51,20230821,10,80.75,12.112499999999999
1113,609,24,20231120,7,898.24,197.6128
1114,893,24,20230320,2,650.6,117.108
1115,613,66,20230213,2,500.07,110.0154
1116,322,86,20231130,5,990.15,138.621
1117,337,43,20230706,2,176.6,5.298
1118,164,17,20231101,4,403.14,8.0628
1119,232,57,20231115,5,189.26,7.570399999999999
1120,533,35,20231223,5,943.15,28.2945
1121,916,87,20230909,9,571.16,79.9624
1122,281,32,20230501,6,294.02,55.8638
1123,972,32,20230624,7,165.94,41.485
1124,635,65,20231028,5,54.05,4.8645
1125,391,89,20230104,3,417.47,121.0663
1126,233,13,20231002,7,669.98,93.79720000000002
1127,616,63,20230513,5,107.85,15.099
1128,794,17,20231129,3,438.48,57.0024
1129,820,76,20230118,4,954.47,95.447
